gene estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue estimate Rsquared pvalue adj_pvalue
DACT2 331.6951987515 0.0829612510602006 0.0884740413642701 0.777247730292103 134.696989110645 0.681252654463321 0.29275648792833 0.909688846833187 59.7361636451956 0.92243532986068 0.41185211192368 0.945935186889036 114.02172048178 0.945958398371092 0.132564908963269 0.838726561193579 59.0492465454081 0.973794949262664 0.412485191203222 0.937341093505498 2.30447458532994 0.981736500840583 0.978615913046146 0.998810847496004 -31.5132406530608 0.993602502580173 0.708850159817126 0.993682253970448
PDSS2 -108.407349951682 0.000288918985038227 0.921619897344117 0.994256938480058 -528.2163226089 0.187025429509446 0.63577460584633 0.977823175453072 -1211.93535082549 0.427219022444907 0.258579747517746 0.894383054492249 -1088.40360630312 0.614519427192599 0.339134458357538 0.924360397286871 -1887.51222833874 0.799723154888633 0.184825923691529 0.878648844092827 -799.388506579373 0.899471811498025 0.62800969718107 0.994621294407857 293.413752717281 0.978455466825091 0.820505084684699 0.998289563216943
STXBP5 -546.010096804013 0.0410419894808262 0.236030444291245 0.896040706913644 -571.691715424369 0.240574440055551 0.212284283170423 0.869490431595608 -332.577004260062 0.743433128799138 0.273278796909146 0.901681509793575 -341.342005773858 0.840626942685138 0.278437463190217 0.908758672901425 -634.545944509372 0.937196397172198 0.0212472060269887 0.589856089648564 -460.945035776794 0.954480168982907 0.305908363322133 0.951279211311051 -830.312142181817 0.978667370550772 0.266142202397079 0.96059120154689
IL31RA 40.2281996898289 0.0360152664513598 0.267608058195937 0.911883551898903 65.0399025520106 0.129661462583338 0.136486835922137 0.829412207375329 72.4113999037981 0.200808740522973 0.140435624417709 0.834694819596344 28.2123786321377 0.508140438938253 0.552662656718842 0.95487557361928 -12.4986937463049 0.699286776202831 0.817073562113177 0.99158133834357 -45.4487893261148 0.892427368267835 0.342624254958982 0.963464777500918 -20.4032271690261 0.988537506726296 0.477196758386495 0.986692878194305
RAET1E 57.1911707945452 0.00368197493594963 0.72517500099924 0.985410803137638 73.23258289645 0.123782169680596 0.669805309636318 0.98236098859949 -69.578823283595 0.33078337147178 0.706215194194048 0.97815168698564 166.86124351421 0.569087545480165 0.384170904075107 0.929097757765266 187.227943661587 0.73264680920701 0.341891380946837 0.934940474489696 65.3560334106371 0.934470290699538 0.717414641885806 0.997377122847242 82.4946708021773 0.988953069998171 0.5730254762986 0.989308201315624
DAGLB -2.00299944427821 8.96749203048773e-05 0.956286612415167 0.996686921374013 -1.56041436922304 0.207388108547484 0.965654404035833 0.998531538401968 -15.1762439510097 0.588757891602234 0.613014753692434 0.975555237604297 -22.6870183990835 0.708819942204899 0.449928727739064 0.942800706163516 -37.5665093742399 0.76779529737126 0.298331454440288 0.925584314319435 -66.1320677830838 0.906827697061876 0.0467078560794864 0.74830224580514 -70.4303871903878 0.982350206038604 0.0601680290639672 0.911887334325042
FAM183B -18.5819201499896 0.0943969221904466 0.0683401660704731 0.734329538362444 -14.470055732627 0.272360115497885 0.15126674205327 0.833919849484023 -16.7937250952501 0.377923535027946 0.123112258977341 0.816830329899853 -20.9929693403931 0.417697861086963 0.134704357785307 0.842119372604679 -28.725279003951 0.514936232965438 0.104960190417656 0.81639185088146 -27.1013779874595 0.525542265971891 0.238179691048543 0.927702930984838 -41.5427581002036 0.788644698550706 0.222362351060759 0.953299145682402
SAP30L 225.286031078371 0.00582852542209176 0.65809160845739 0.975573401462858 -81.571642464199 0.580243330937061 0.832778328339573 0.992937730587029 -36.397229221886 0.720902384022579 0.923890901501328 0.991005132002935 -347.632180819187 0.808677427312215 0.403720648959178 0.932156557326137 -258.526264008194 0.814346902779513 0.63278873192724 0.969921927038499 -666.991099455205 0.848186116941876 0.51259185190417 0.984477695587744 -3705.81920505787 0.905007123784432 0.402470855802589 0.971489407166544
RPS14 -9621.10023349309 0.0452086591095516 0.21312748954463 0.879359115304709 -8889.13777502097 0.488388612447881 0.188464113868745 0.861536810626857 -6681.33599829539 0.578297889032108 0.343087918917959 0.927410823392293 -7138.35266417341 0.740371797691947 0.320526561506433 0.913547220839272 2034.27840479786 0.811673980130283 0.828572617465139 0.991755067347247 4176.80583771877 0.853526328835311 0.76699484558877 0.997756445741744 -86.6991669930898 0.983708835809675 0.995078004714053 0.99917203741262
HCN1 -5.29271894804259 0.00619009942785407 0.6483099033726 0.975232471816342 -4.50271812906394 0.120093484417094 0.715492554766919 0.98504065850042 -1.29159115644071 0.174886964376508 0.931161688499046 0.991005132002935 -2.31313867055932 0.232502806272164 0.887703092126583 0.994310039863422 6.4565115036376 0.335479316911669 0.749537517768965 0.99158133834357 -0.883053812696114 0.395697101607297 0.973927129663021 0.998633401934597 -3.69019049213909 0.554681960404206 0.953253620328961 0.998898696998017
GPR85 45.4717580774575 0.00608889314315025 0.651012672096479 0.975232471816342 -114.025656424654 0.526770066743001 0.16698663405474 0.844484927837838 -187.696435608328 0.666383483487652 0.0312313847752906 0.585977263361534 -196.171124206465 0.740016511431785 0.0388140278376767 0.681570359881795 -264.636636302648 0.827725681942213 0.01073403973846 0.463434272366265 -560.453943953151 0.953127529680753 0.000406940894756912 0.34605096161978 -652.405413781585 0.967432119600236 0.0533363321771989 0.911887334325042
RP9 32.7270640936189 0.00701331908450739 0.627254528165405 0.975214367459327 14.5971599102898 0.658110042007475 0.741426925209422 0.98504065850042 -9.09648205982428 0.816967009710838 0.804928376164385 0.980832142934945 -14.4311078146601 0.84771382166585 0.713771344716945 0.974026943336797 -13.3275164935057 0.87928405699728 0.753514209072418 0.99158133834357 16.4487884581597 0.924069989555669 0.721550176941431 0.997377122847242 28.1671774008173 0.980794064718631 0.636076882172919 0.990486055630456
PTTG1 4007.67188143228 0.178567402552155 0.0102439476718288 0.461804402669238 1547.45277254525 0.615089035355537 0.212828281551976 0.869490431595608 305.64091732768 0.789668571268328 0.788989844219907 0.980562358243019 565.552573701509 0.874642071090873 0.59937241944756 0.960298921739393 77.1206879144209 0.911968446032643 0.944814139580755 0.997113404058421 -554.711869420652 0.960026833156087 0.585880089085019 0.990305759753801 29.1638765298301 0.990704712343822 0.979021842494957 0.998988902675745
CAMLG 209.941706856295 0.00486894744932554 0.685929550125137 0.978920050961138 480.677273563546 0.308294506649153 0.339180635390455 0.927022926580383 311.999279246868 0.469897025116188 0.563332844696962 0.970312654265093 -426.791232641481 0.765148339540478 0.388122013641119 0.929343290977794 -589.982960492405 0.875879572153358 0.220237631284883 0.907916223771716 -790.207496162884 0.916734014572643 0.229861795985741 0.924549074536017 2824.87204093189 0.978676300947642 0.305268271871142 0.964176038564104
BMPER 85.6785642486438 0.118261354984097 0.0400108337690279 0.637967577505061 104.789904943502 0.168327825041435 0.0351552136907128 0.630197981709585 105.004547398645 0.323393665860738 0.0420818787485399 0.643099528345877 68.6896022604878 0.693151691576608 0.124704722875584 0.83211303863955 17.8928723306185 0.886824684023808 0.647949373260439 0.973009726729902 13.9906566454659 0.930352622478043 0.758006527407809 0.997756445741744 76.1985817555412 0.974091999582465 0.244114699654006 0.957066609388748
KIF6 66.3934098317276 0.126883711934594 0.0329808835979545 0.598460853983613 80.7890548322542 0.214394393752108 0.01663128193153 0.482061695838258 77.2405106722002 0.493981833071767 0.0124138200951547 0.420699602802262 78.8326743784107 0.568492134806614 0.030535565535102 0.626676932762698 98.4837827580125 0.685895543387791 0.0210567949508461 0.589856089648564 106.655868043668 0.872210279468109 0.0163827715159977 0.589097062018419 117.520987916649 0.907074638494206 0.114076675067232 0.942811864401603
ZNF12 -564.612392862048 0.0130577219580917 0.506943467330007 0.958536956538 -510.323169849816 0.439354525234748 0.512815257518089 0.962294278023074 -629.770561103173 0.687793306830486 0.39996684377809 0.945771175984575 -639.052498618946 0.742033394594822 0.41064531221537 0.932623079759682 -987.541165016072 0.820033855001747 0.258761487253145 0.923832533051783 -688.601488727001 0.951844528537544 0.345457172125567 0.963464777500918 -197.303074944313 0.981338044629329 0.830103609584642 0.998289563216943
SLC29A4 9696.16954237938 0.0516530299012515 0.182520342029935 0.866992318117671 5036.86355919452 0.718478107710059 0.293396124173312 0.909688846833187 4313.34057142743 0.888234106931884 0.219111623630121 0.88230575844261 -224.89471293731 0.958197944551583 0.935735515298431 0.994496963948348 -1304.38096604924 0.992252543444995 0.461492446045527 0.94846840833438 216.44000336168 0.994715277447017 0.923547690367585 0.997956125616365 11.5329332334985 0.998644426072829 0.995150821542786 0.99917203741262
STEAP1 -1181.34249254399 0.0301030919918235 0.31154917165004 0.918979368865064 -1034.89045800698 0.135437017857256 0.422404246509536 0.950341117839544 -33.7985362485159 0.433622248257498 0.978442054878887 0.997489177393848 -939.694779650436 0.646735704221586 0.433128451025903 0.939092663254793 -624.663331206955 0.726186035605179 0.663445852529076 0.975425235940035 377.19738614156 0.922087052626131 0.750399874592759 0.997756445741744 476.759516257618 0.995137370290926 0.477990462452128 0.986692878194305
CDCA7L -497.668530568939 0.00755320593043237 0.614256140402822 0.972778625577454 -241.169146125474 0.473715877087027 0.769391275265368 0.986222008356636 -520.185747830266 0.713869627838008 0.475996344415897 0.957694424894444 -417.391358184151 0.824484304011926 0.575763312070226 0.955509172966768 -1208.55373124716 0.876789438794453 0.169967668941672 0.87068423101947 -1003.98546277219 0.943655000287327 0.273481353188109 0.932568236856421 157.262193468928 0.966812156311335 0.915938890072943 0.998898696998017
USP49 -1.68671732926932 0.000161763036551793 0.94131167521698 0.996686921374013 4.30967994191137 0.537292061672689 0.809171747790117 0.988698156994234 3.22087961826628 0.569210771219347 0.868301875441099 0.986641229661901 -4.586033932374 0.782029690590256 0.792811737155688 0.985595055780908 4.45686018087348 0.830217182161176 0.834921224990804 0.992053727254334 -23.9139167358032 0.927863919466415 0.378778928094464 0.968382109728338 15.2639328337254 0.980966770441158 0.718673565424592 0.993682253970448
IQUB -381.912675152745 0.148885216543955 0.0201118410234324 0.542864068171759 -469.878640369207 0.549118800418037 0.000989480402258123 0.158619766525256 -435.869222315243 0.655786110964158 0.0033574201135698 0.285666362527589 -399.616507927872 0.687423883217036 0.0153927481472255 0.52280905740092 -455.670414849903 0.782879065697922 0.00932540084670341 0.449392783134082 -348.419385151277 0.862172785125759 0.143188093211266 0.878442743843636 -291.15987213607 0.974215718928136 0.224261567465878 0.953299145682402
HEY1 -718.332904199934 0.0273856116706135 0.334772033181059 0.929570698103289 -453.364464108686 0.235995009348669 0.56062337956848 0.972013570489101 -134.423663655236 0.52687417914577 0.857060050671597 0.984240745325351 -427.882939887578 0.595430812758416 0.599736922702253 0.960298921739393 164.909093520847 0.753514394877622 0.838156106594016 0.992053727254334 138.610231305761 0.865610638012123 0.872276263545857 0.997956125616365 440.802909126601 0.983676156019304 0.443653559926899 0.978175720169425
TAGAP 68.3791018083146 0.00309566747943624 0.747224981885253 0.988236388886885 138.297080211852 0.677319566159626 0.301283574145426 0.912493794319335 111.833859474973 0.813652385455668 0.329216030287116 0.925395235665081 74.8263151995196 0.845642046905592 0.613774623709773 0.960298921739393 160.028200574123 0.901304376755078 0.320306338196051 0.931482273138072 123.8097707685 0.941863083680909 0.480023215945663 0.983249620148453 -149.260789920327 0.961962345787595 0.723996648618435 0.994577417785555
COL1A2 68803.6190485687 1.35712852292815e-05 0.982987595757044 0.998716433268489 -263043.383580957 0.372620981857076 0.926632355026614 0.99807798855638 -92595.1505453434 0.730724997742355 0.965655712871734 0.996056628446429 366787.162719755 0.759339261577465 0.886052273675297 0.994310039863422 1177470.86198653 0.848584187595187 0.638344552419247 0.970894914478497 -2215030.89744006 0.919592208716172 0.469185425469281 0.983138016343428 -3563123.36162707 0.993013262620011 0.105678382264415 0.934238044962431
SLC13A4 100.991903786325 0.0176606702103674 0.439725424683308 0.948996626414448 51.62047457466 0.194689245161922 0.700710739525482 0.98504065850042 35.1934209433937 0.564127811524404 0.754148067836742 0.978541129658351 29.0247078536003 0.692308865266909 0.796596004915543 0.985595055780908 -69.5059072105374 0.894698666910287 0.413079959426528 0.937341093505498 -188.571394498999 0.928834131079771 0.168646997537592 0.884327213389712 -206.353409656578 0.954026262278447 0.257616332586158 0.957128115385789
BRI3 5004.22737601616 0.0367907942688894 0.262422135964027 0.909756637424456 4467.37081755434 0.619368986620263 0.153086873817375 0.836229063863341 622.179637210641 0.767867166086225 0.837991467779328 0.982969326016932 -1790.67425879031 0.817531553387617 0.696476598759721 0.972226555178463 -9222.56114988605 0.890457197623382 0.146006539710791 0.848587709769114 7057.94764207424 0.950210895034985 0.551199721179393 0.985817979170265 5551.36376628747 0.982161605558095 0.661227852058462 0.993343278522635
CTSB 22583.1674023154 0.0459290662083706 0.209432412979851 0.879359115304709 6984.0787017934 0.491912741177284 0.659919486002328 0.981941193890564 8182.18324667007 0.66930179747738 0.643677246591515 0.975555237604297 8613.45945321277 0.71503206800645 0.685186473699539 0.970152414650888 25153.324787136 0.75757245143867 0.351936222966951 0.937341093505498 16160.7467457256 0.846773570082827 0.6305450845644 0.994621294407857 -27487.1917668544 0.940658528990135 0.62555429408151 0.989308201315624
DLC1 582.273222442074 0.00165000407193697 0.814040272489325 0.990569659292755 625.004820890208 0.399702340113571 0.767698611502181 0.98518674406974 908.339478082511 0.494693769478045 0.674398258528027 0.976588016861733 997.741000715155 0.625311499565088 0.668031815393531 0.966958257926502 -1406.2823741103 0.745344943204091 0.594483577267103 0.96660494709855 -3057.35260327702 0.837614377788492 0.427731360276214 0.975162603778361 2234.87171049205 0.976922015855262 0.465385460338038 0.983807926693564
SUN3 -0.202099439747612 0.00261654535699077 0.767019655077807 0.990569659292755 0.0879958316594592 0.172582619398563 0.902837633924344 0.99667427665569 -0.397939787993257 0.328679688006044 0.625855140533939 0.975555237604297 -0.678597962154277 0.36854378861426 0.529195070107146 0.948580615431199 0.923195514613295 0.703468453459725 0.352715254034358 0.937341093505498 1.64554826390633 0.780154312589566 0.232495070091286 0.925692878416062 4.15680951319792 0.870526068351791 0.134468307106269 0.945961196127985
C7orf57 73.09611756042 0.0679448178462272 0.124670849897005 0.811008578142176 81.5131785111675 0.282917725081606 0.0931815620264199 0.772431088221245 75.2918265459649 0.593654001651694 0.0845951101702253 0.762625975065861 49.1308299013252 0.711138833004679 0.25177671734065 0.903474698360348 21.3463248115599 0.857314780467511 0.553634277984832 0.961230743387229 26.9234930454136 0.90091946104907 0.52505188150752 0.984477695587744 13.4323569607958 0.984533218959274 0.880788873315435 0.998765360323952
PEX2 1540.54519854405 0.00484403652434546 0.686693134409769 0.97894275331919 578.13451559594 0.1196096545255 0.892892689988146 0.995674983574005 -1796.85351576756 0.250082148659715 0.696259202576424 0.97815168698564 2127.44403520727 0.354824508893257 0.713382491602709 0.974026943336797 2273.87558808461 0.710348030111814 0.650878095212397 0.973009726729902 6411.25726095002 0.912662281575888 0.222518873235949 0.921406385881471 7883.05596700788 0.967802043935284 0.415741437338555 0.974261357517038
RAD21 -4810.2286715337 0.0628333474717599 0.140326825839918 0.83306414156744 -2181.58588779759 0.5019847989905 0.454678559029879 0.956425485420605 -2614.47853743824 0.624974730637044 0.383966572132558 0.943693724832839 -3494.1920627189 0.714628768306155 0.311877327376052 0.911542009697958 -3257.30873964363 0.853683764458038 0.293816637340248 0.925584314319435 1449.2101590034 0.96309524234006 0.547165023450818 0.985817979170265 -1881.16875055088 0.978858100138953 0.620817008880284 0.989308201315624
KCNV1 -2.78968039934354 0.0138332186941528 0.494505565864216 0.958069367198628 -3.40385671246552 0.0353036157296482 0.471567531628742 0.956425485420605 -4.18314925923542 0.0898458759092323 0.417932895493311 0.948256179693806 -5.12994241087329 0.475117600251068 0.290246416610068 0.908758672901425 -4.94594050108596 0.822754781723873 0.208891906176831 0.899842672281184 4.82610041359201 0.942337907905561 0.241091267272164 0.928421079865865 1.94421105898393 0.991372069836105 0.491890639543593 0.989308201315624
OSGIN2 4331.53536499799 0.0602468420198225 0.149043143111409 0.840273880892616 3638.85147986349 0.370186698362963 0.198389136550362 0.86682487776413 517.721629473399 0.502934621729883 0.871919753162886 0.986641229661901 -485.408773353652 0.618060577552686 0.887656589633463 0.994310039863422 2871.16622586306 0.911562305825835 0.17165455047835 0.871438553899612 3409.65526514621 0.961883677645345 0.0843933800709795 0.801756308522078 1188.34751816341 0.977193164791689 0.674700728315812 0.993682253970448
DEFB1 -291.713782913915 0.0217996975540293 0.390151445641819 0.941937107086139 100.760979943323 0.284596849905495 0.770775469865142 0.986908010476128 98.2273342615714 0.698174362138153 0.722929830952999 0.978322276378407 -73.7338332153838 0.799195436008475 0.814121322097483 0.988529992553216 -221.165568136575 0.813535524729948 0.619756866153661 0.969535488312788 51.316851185926 0.991030316626558 0.722000496970046 0.997377122847242 18.977136020034 0.998857086473979 0.825104479099805 0.998289563216943
OXR1 -318.66978014952 0.00215147060511165 0.788217205371838 0.990569659292755 -350.219338550232 0.296505343314559 0.779880578638427 0.986908010476128 -266.257639461785 0.325668156885069 0.861273730182728 0.984473974182964 -42.7523594556343 0.55712034915923 0.97744935929478 0.995827369725124 -900.53629114437 0.763941038326056 0.519180899792237 0.95313126616039 -1453.89834128673 0.919129700885925 0.198698991943161 0.908731215378896 -320.304123761573 0.992273368340962 0.622654142886325 0.989308201315624
GPER -66.0727165343066 0.00174831536098536 0.808680170447003 0.990569659292755 -85.3915430067433 0.0223552882550579 0.78775273631494 0.986908010476128 -362.587435960982 0.187325509556171 0.374198868408205 0.941775278031723 -271.7893356685 0.574266980121171 0.496378054459663 0.94785806918581 -200.46186566803 0.720888706323059 0.620352676860779 0.969535488312788 -200.270675687218 0.755759396431392 0.752770839235294 0.997756445741744 -820.512507804426 0.873313998187465 0.378347625422485 0.968561359096546
UNCX 0.182911062071184 0.041257752151748 0.234776548784272 0.89306043133194 -0.0210197525066285 0.224632754529399 0.914913034984067 0.996775834720628 0.021129357737219 0.608350986874395 0.893128600909027 0.991005132002935 0.0392813061692739 0.733408893509295 0.791986242174597 0.985595055780908 0.0870417621226991 0.766215835955039 0.614890392548976 0.969535488312788 -0.0243019957739237 0.98999271613419 0.681858987864478 0.997377122847242 -0.063940003511966 0.999401472006356 0.0846971827171642 0.92001645204149
NOS3 -100.547097629149 0.0123540667515926 0.51869281910994 0.960371937038085 48.1380597248633 0.401287250229496 0.725083133369525 0.98504065850042 68.9299861539585 0.462832936775248 0.673515834335649 0.976588016861733 166.416363482526 0.58752072035553 0.345904504029189 0.924360397286871 96.788579580595 0.789955210773445 0.585687135360616 0.964578775792728 126.585245988085 0.869437569204477 0.52537723714857 0.984477695587744 -83.00376040847 0.908160967860663 0.818198148901064 0.998289563216943
INTS1 -183.272047328443 0.0111513069337299 0.539905816852675 0.960434750979299 8.11861192251059 0.518301993450296 0.973868692528801 0.998531538401968 127.599272837082 0.832001090954422 0.452813252763809 0.956399059010411 21.6743504440023 0.881595546669881 0.910596252384311 0.994310039863422 213.821680341961 0.940969667581798 0.257690093658303 0.923832533051783 6.23449619407353 0.960427151713304 0.980058834477305 0.998810847496004 -74.7446492793512 0.988244977650274 0.757258929524225 0.997701797083922
SLC4A2 803.989640896719 0.0174945006687087 0.441904651614656 0.95049516685732 649.087603468616 0.176919466358769 0.544770858127223 0.96765006743915 771.758407308732 0.245217785409114 0.514045262613401 0.963218829065338 380.359683462307 0.566774974075003 0.715858671886514 0.974026943336797 499.016110467784 0.786936017746702 0.586968113889757 0.964578775792728 1027.67330809978 0.932798690419107 0.193354511626559 0.905069716165117 1744.39077519964 0.983456447711801 0.0595323790738057 0.911887334325042
SLC7A13 47.9963086980479 0.00192521778621507 0.799422118139414 0.990569659292755 84.1855301822688 0.0930920182726617 0.685193639422955 0.98504065850042 132.127268125485 0.176085238758848 0.594156771032545 0.973734136759518 19.1290925036819 0.266686264906199 0.946556569017997 0.994496963948348 210.167215479701 0.525338540968078 0.455336573978088 0.94763123714819 159.873597326757 0.834575019145078 0.484549474822142 0.984477695587744 403.192900777037 0.987891971521764 0.0172888521882479 0.911887334325042
FASTK -996.328607698477 0.00593167998526093 0.655264921974186 0.975378583038433 406.82926871341 0.629674206356329 0.787083617567515 0.986908010476128 808.709647944156 0.710449327571968 0.597597053162991 0.973734136759518 708.936128999905 0.81920022392824 0.651845572543481 0.963683508617017 625.520267881788 0.883651053111751 0.688202042988724 0.979092332309732 1606.68803965985 0.959051744198972 0.208622872230988 0.913914228000131 2095.71353201741 0.981162116040857 0.19544092620808 0.953299145682402
GBX1 0.240239195637817 0.021249722036764 0.396262885492784 0.945230782127488 0.120578346027168 0.176226025903584 0.695855113030095 0.98504065850042 0.0657134918669929 0.278835849585327 0.844755694964402 0.982969326016932 0.0956632311350359 0.504386490215819 0.765377296310966 0.984264375213055 -0.584366476139357 0.729749268533744 0.118773892607358 0.82639148210659 -0.18815783281813 0.76902794700742 0.80447655060095 0.997956125616365 1.63634770514953 0.930668444801591 0.300630605221949 0.964176038564104
PHAX -29.2628142096218 0.000282708224936674 0.922464359274798 0.99448783547658 -145.939255658427 0.551923880364868 0.534019164831596 0.966219193634832 -186.057816741099 0.620120230101233 0.449228157231332 0.956142615424324 -346.063361656466 0.699962642426454 0.196281264500263 0.880627622697868 -3.06943684675824 0.848949529481836 0.990772779859315 0.99957040429639 366.524843961888 0.969189086946659 0.0604372916199048 0.764349914828082 204.873781693845 0.98926945629813 0.316526755553538 0.964176038564104
ALDH7A1 364.685047578407 0.0162321373727907 0.459008859463733 0.956652251084833 563.093555233907 0.268794443663101 0.279443420212616 0.901233452569111 952.047738125023 0.40669717143987 0.0983780505507585 0.779777585344307 819.736894522755 0.525931095836474 0.184300647078866 0.874078892319192 621.550731592026 0.688825291565491 0.504744381887416 0.951961160609013 -51.7291874360572 0.809043444302589 0.964931294996795 0.998377223859353 1063.83207225061 0.967711301051591 0.263904721614387 0.958934985749623
OSR2 -608.201310264548 0.00898366818694573 0.582412972759297 0.969043402038611 -1110.09524909022 0.201140913219165 0.318106540949155 0.916500738737528 -1448.55685376583 0.429850095652095 0.205419788080879 0.88230575844261 -1183.09939188385 0.53449034592141 0.326919220488623 0.917452832060784 -1458.92696192958 0.746997995745593 0.178614217561533 0.877357109508845 -819.419778542658 0.969732860183047 0.126100358343985 0.857467409989607 -704.433272956366 0.994766547446561 0.0998576170563931 0.929693091789994
YWHAZ 1355.15680328057 0.00105001147133837 0.851181725459047 0.993303242340375 2553.12934688369 0.376193214471531 0.702095799827447 0.98504065850042 4669.82872654476 0.555407477855692 0.510095770489046 0.962518880258531 11675.0795578505 0.732547908140533 0.0852390502250922 0.796920644799121 9707.32580861581 0.898396940185552 0.0854822056912274 0.800683118796558 4296.33326266153 0.927421666119378 0.526706162659932 0.984477695587744 -12002.7732447603 0.977800835924567 0.291880644419952 0.962450281910666
SLC25A32 90.3891591208569 0.00191547073849994 0.799920180594899 0.990569659292755 200.394101364328 0.256777561067013 0.562279807277891 0.972013570489101 84.9234115230744 0.405251747834035 0.824301200527969 0.982969326016932 329.789553519208 0.62461180132068 0.366273773745802 0.924360397286871 -6.71495082809379 0.873986104562307 0.980669178121941 0.99957040429639 345.109952260513 0.965733533724311 0.214910790924501 0.919187007833764 530.048274926651 0.986939392353739 0.117248679886297 0.942821468019974
DCAF13 295.632603199814 0.0010395218392211 0.851918687416708 0.993303242340375 9.81847345808997 0.365672868919096 0.994639702494637 0.999656390071194 -427.393728130289 0.582765198708634 0.757372570790837 0.978541129658351 170.70876503309 0.755053614097106 0.896373773368816 0.994310039863422 1027.81370656315 0.936366396952929 0.261934766286319 0.923832533051783 658.623958996465 0.968544758633928 0.492592106231809 0.984477695587744 423.28365392595 0.988326069688523 0.689577319574207 0.993682253970448
INTS8 89.6433043768454 0.000613825626154674 0.885951656991808 0.993740888232962 293.348965533507 0.544463746573965 0.567317209576177 0.972013570489101 212.136941355505 0.607841057353983 0.696130659517725 0.97815168698564 -1.74621407963659 0.751691096844851 0.997332411183828 0.999750649546831 443.320100787216 0.861948316310516 0.390924801027916 0.937341093505498 394.595280202775 0.983232012710405 0.139092430971539 0.874876223093718 536.143349598562 0.994875433384448 0.181848185114244 0.953299145682402
KIAA0196 -5521.68471654386 0.03167105550345 0.299076355282029 0.916885738983655 -3927.5213029586 0.278071529617277 0.450369301433583 0.954807530260993 -10984.1512762621 0.679749506803522 0.0143732344905444 0.439634293921138 -12085.2144494632 0.784792657634056 0.0103307935888826 0.476554883736836 -1136.341292058 0.942662305690918 0.733471318528023 0.988408199160495 -3232.21710662861 0.948872460217771 0.517467515691583 0.984477695587744 -3751.18189542716 0.987606466186977 0.393456240854296 0.969581269620268
NUDT2 102.174389969013 0.0871380569313331 0.0804938515079238 0.765090036835103 61.1702808910896 0.402595279773367 0.24333173145216 0.878900131427027 61.6890194119042 0.5654039453314 0.226053254610859 0.88230575844261 68.3797836509422 0.655495733816724 0.254617660534013 0.905425196140694 106.45904904747 0.722921945719341 0.183467776606036 0.878648844092827 126.638634666152 0.824931914296028 0.153179788745208 0.879804803323228 228.744166195773 0.921709317405872 0.299485977238455 0.964176038564104
PSIP1 8714.97825165092 0.00260365432059017 0.767578454213242 0.990569659292755 6647.83021100145 0.540564349542269 0.773403888832087 0.986908010476128 -8920.05650592678 0.693348569693695 0.68566565889856 0.97815168698564 -2222.00275653375 0.725570281405657 0.935821749054402 0.994496963948348 -5647.08686527265 0.828123913842781 0.83738419190876 0.992053727254334 30403.7284593094 0.937487374613181 0.252423618821197 0.928757869672378 4177.33405633683 0.983475688268265 0.874885326561253 0.998318877415593
UBAP1 366.10169931093 0.00414940816634912 0.708967337333041 0.98147881778618 1294.04149738501 0.609043444023775 0.090859288951461 0.767738685154225 1312.52272571122 0.751975535511846 0.0642895491167434 0.715289530186996 1362.42728375075 0.824772845158211 0.0585804965430951 0.722370173227649 1285.5167865869 0.892201376907211 0.125670393646363 0.82922463653903 1377.18103906439 0.94219075003612 0.118779694027244 0.857467409989607 1340.15148691623 0.968857459324226 0.359195401610159 0.968561359096546
DIRAS2 -129.461299827886 0.0539023268779717 0.173023318174138 0.861013538043966 -141.976826109633 0.0915684358926476 0.167914613787805 0.844484927837838 -289.227422392422 0.316102574686527 0.023141355103711 0.53411009697776 -139.193288487367 0.529242054923024 0.301435452533716 0.908758672901425 -165.470530809161 0.780343034016558 0.155651263744833 0.856972545792892 -25.8135869199191 0.8949986110401 0.882739533405445 0.997956125616365 -44.6389373417981 0.996437071650483 0.467340188469169 0.985041003975331
SYK -2292.04722559214 0.0180117860523696 0.435173385610288 0.948996626414448 -3998.16929968984 0.344908673494857 0.178715815505147 0.855260385508056 -4756.93284919314 0.620040396622491 0.0846758553357797 0.762625975065861 -4235.35719446156 0.803286847359731 0.0971989465231233 0.802562497288742 -4168.8993861608 0.883713742671154 0.135313853964518 0.836263039253569 -1995.20821438954 0.926272514830202 0.582163328061376 0.990305759753801 -2308.43684195815 0.93904065248702 0.697872020869813 0.993682253970448
NIPSNAP3B 13.2035902901346 0.0192794175258311 0.419307261003271 0.94677455226698 1.01809828488167 0.545547473478434 0.939809293276649 0.99807798855638 5.09262956574852 0.589244715896463 0.735626085426451 0.978322276378407 6.70629467407258 0.682608944686542 0.675295408298312 0.967431236705736 13.0435000844468 0.838332633965184 0.380533657915334 0.937341093505498 4.42333014184221 0.868238732266859 0.840892906558998 0.997956125616365 39.2572697095683 0.975135833660143 0.119969745702473 0.943600981421826
